job_title,experience_level,salary_in_usd,salary_currency,work_setting,employee_residence
BI Developer,Mid-level,154800,USD,In-person,United States
BI Developer,Senior,62442,GBP,In-person,United Kingdom
BI Developer,Senior,70000,USD,In-person,United States
BI Developer,Senior,100000,USD,Remote,United States
BI Developer,Senior,105000,USD,In-person,United States
BI Developer,Senior,106000,USD,In-person,United States
BI Developer,Senior,106500,USD,In-person,United States
BI Developer,Senior,106500,USD,In-person,United States
BI Developer,Senior,106500,USD,In-person,United States
BI Developer,Senior,106500,USD,In-person,United States
BI Developer,Senior,110000,USD,Remote,United States
BI Developer,Senior,110000,USD,Remote,United States
BI Developer,Senior,110000,USD,Remote,United States
BI Developer,Senior,110000,USD,Remote,United States
BI Developer,Senior,110000,USD,Remote,United States
BI Developer,Senior,120000,USD,Remote,United States
BI Developer,Senior,130000,USD,Remote,United States
BI Developer,Senior,135000,USD,Remote,United States
BI Developer,Senior,135000,USD,Remote,United States
BI Developer,Senior,135000,USD,Remote,United States
BI Developer,Senior,140000,USD,Remote,United States
BI Developer,Senior,140000,USD,Remote,United States
BI Developer,Senior,140000,USD,Remote,United States
BI Developer,Senior,167500,USD,In-person,United States
BI Developer,Senior,167500,USD,In-person,United States
BI Developer,Senior,167500,USD,In-person,United States
BI Developer,Senior,167500,USD,In-person,United States
BI Developer,Senior,197000,USD,In-person,United States
Big Data Architect,Senior,153799,GBP,Remote,United Kingdom
Big Data Engineer,Entry-level,70000,USD,Remote,United States
Big Data Engineer,Entry-level,130000,USD,Remote,Sweden
Big Data Engineer,Mid-level,18000,USD,In-person,Moldova
Big Data Engineer,Mid-level,60000,USD,Hybrid,Spain
Big Data Engineer,Senior,109024,GBP,Hybrid,United Kingdom
Big Data Engineer,Senior,114047,EUR,Remote,Poland
Business Data Analyst,Entry-level,21593,EUR,In-person,Spain
Business Data Analyst,Entry-level,48000,USD,Hybrid,United States
Business Data Analyst,Entry-level,59102,EUR,Remote,Luxembourg
Business Data Analyst,Entry-level,100000,USD,Remote,United States
Business Data Analyst,Mid-level,17000,USD,Remote,Armenia
Business Data Analyst,Mid-level,35000,USD,Remote,Philippines
Business Data Analyst,Mid-level,36000,USD,In-person,Ghana
Business Data Analyst,Mid-level,56000,USD,Remote,Ghana
Business Data Analyst,Mid-level,69133,CAD,Hybrid,Canada
Business Data Analyst,Mid-level,95000,USD,In-person,United States
Business Data Analyst,Mid-level,105000,USD,Hybrid,United States
Business Data Analyst,Mid-level,150000,USD,Remote,United States
Business Data Analyst,Senior,78000,USD,Remote,United States
Business Data Analyst,Senior,79976,GBP,Remote,Spain
Business Data Analyst,Senior,100000,USD,Remote,United States
Business Data Analyst,Senior,180000,USD,Remote,United States
Business Intelligence Analyst,Entry-level,44100,USD,In-person,United States
Business Intelligence Analyst,Mid-level,48450,USD,In-person,Canada
Business Intelligence Analyst,Mid-level,62500,USD,Remote,United States
Business Intelligence Analyst,Mid-level,80505,USD,In-person,Canada
Business Intelligence Analyst,Mid-level,80750,USD,In-person,Canada
Business Intelligence Analyst,Mid-level,87500,USD,Remote,United States
Business Intelligence Analyst,Mid-level,97000,USD,In-person,United States
Business Intelligence Analyst,Mid-level,100631,USD,In-person,Canada
Business Intelligence Analyst,Mid-level,110000,USD,Remote,United States
Business Intelligence Analyst,Mid-level,125000,USD,In-person,United States
Business Intelligence Analyst,Mid-level,125009,USD,Remote,United States
Business Intelligence Analyst,Mid-level,150000,USD,In-person,United States
Business Intelligence Analyst,Mid-level,150000,USD,Remote,United States
Business Intelligence Analyst,Senior,80000,USD,Remote,United States
Business Intelligence Analyst,Senior,90400,USD,In-person,United States
Business Intelligence Analyst,Senior,100000,USD,Remote,United States
Business Intelligence Analyst,Senior,110200,USD,In-person,United States
Business Intelligence Analyst,Senior,110200,USD,In-person,United States
Business Intelligence Analyst,Senior,110600,USD,In-person,United States
Business Intelligence Analyst,Senior,115600,USD,In-person,United States
Business Intelligence Analyst,Senior,125000,USD,In-person,United States
Business Intelligence Analyst,Senior,127000,USD,In-person,United States
Business Intelligence Analyst,Senior,127000,USD,Remote,United States
Business Intelligence Analyst,Senior,130000,USD,In-person,United States
Business Intelligence Analyst,Senior,130838,USD,In-person,United States
Business Intelligence Analyst,Senior,132320,USD,Remote,United States
Business Intelligence Analyst,Senior,140000,USD,In-person,Canada
Business Intelligence Analyst,Senior,145000,USD,In-person,United States
Business Intelligence Analyst,Senior,152000,USD,Remote,United States
Business Intelligence Analyst,Senior,169000,USD,In-person,United States
Business Intelligence Analyst,Senior,171000,USD,Remote,United States
Business Intelligence Analyst,Senior,171050,USD,Remote,United States
Business Intelligence Analyst,Senior,180000,USD,Remote,United States
Business Intelligence Analyst,Senior,193600,USD,In-person,United States
Business Intelligence Analyst,Senior,194500,USD,Remote,United States
Business Intelligence Analyst,Senior,198200,USD,In-person,United States
Business Intelligence Analyst,Senior,198200,USD,In-person,United States
Business Intelligence Analyst,Senior,200000,USD,Remote,United States
Business Intelligence Data Analyst,Mid-level,67419,CAD,Hybrid,Canada
Business Intelligence Developer,Executive,167500,USD,In-person,United States
Business Intelligence Developer,Mid-level,15000,USD,Remote,Ghana
Business Intelligence Developer,Mid-level,110000,USD,Remote,United States
Business Intelligence Developer,Senior,67000,USD,In-person,United States
Business Intelligence Developer,Senior,98010,USD,In-person,United States
Business Intelligence Developer,Senior,110600,USD,In-person,United States
Business Intelligence Developer,Senior,110600,USD,In-person,United States
Business Intelligence Developer,Senior,138000,USD,In-person,United States
Business Intelligence Developer,Senior,140000,USD,In-person,Canada
Business Intelligence Developer,Senior,169000,USD,In-person,United States
Business Intelligence Developer,Senior,169000,USD,In-person,United States
Business Intelligence Engineer,Executive,172200,USD,In-person,United States
Business Intelligence Engineer,Executive,172200,USD,In-person,United States
Business Intelligence Engineer,Executive,247500,USD,In-person,United States
Business Intelligence Engineer,Executive,247500,USD,In-person,United States
Business Intelligence Engineer,Mid-level,43064,GBP,In-person,United Kingdom
Business Intelligence Engineer,Mid-level,43064,GBP,In-person,United Kingdom
Business Intelligence Engineer,Mid-level,65000,USD,Remote,United States
Business Intelligence Engineer,Mid-level,65800,USD,In-person,United States
Business Intelligence Engineer,Mid-level,65800,USD,In-person,United States
Business Intelligence Engineer,Mid-level,79600,USD,In-person,United States
Business Intelligence Engineer,Mid-level,79600,USD,In-person,United States
Business Intelligence Engineer,Mid-level,89500,USD,Remote,United States
Business Intelligence Engineer,Mid-level,165600,USD,In-person,United States
Business Intelligence Engineer,Mid-level,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,65800,USD,In-person,United States
Business Intelligence Engineer,Senior,78800,USD,Remote,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,79600,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,104300,USD,In-person,United States
Business Intelligence Engineer,Senior,108500,USD,Remote,United States
Business Intelligence Engineer,Senior,115000,USD,Remote,United States
Business Intelligence Engineer,Senior,115000,USD,Remote,United States
Business Intelligence Engineer,Senior,118200,USD,Remote,United States
Business Intelligence Engineer,Senior,124100,USD,In-person,United States
Business Intelligence Engineer,Senior,125000,USD,Remote,United States
Business Intelligence Engineer,Senior,125000,USD,Remote,United States
Business Intelligence Engineer,Senior,127000,USD,In-person,Canada
Business Intelligence Engineer,Senior,129300,USD,In-person,United States
Business Intelligence Engineer,Senior,130000,USD,Remote,United States
Business Intelligence Engineer,Senior,130000,USD,Remote,United States
Business Intelligence Engineer,Senior,138750,USD,In-person,United States
Business Intelligence Engineer,Senior,138900,USD,Remote,United States
Business Intelligence Engineer,Senior,140000,USD,In-person,United States
Business Intelligence Engineer,Senior,140000,USD,Remote,United States
Business Intelligence Engineer,Senior,140000,USD,Remote,United States
Business Intelligence Engineer,Senior,141000,USD,In-person,United States
Business Intelligence Engineer,Senior,142000,USD,In-person,United States
Business Intelligence Engineer,Senior,143000,USD,In-person,Canada
Business Intelligence Engineer,Senior,150000,USD,In-person,United States
Business Intelligence Engineer,Senior,155000,USD,Remote,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,156400,USD,In-person,United States
Business Intelligence Engineer,Senior,165600,USD,In-person,United States
Business Intelligence Engineer,Senior,170000,USD,In-person,United States
Business Intelligence Engineer,Senior,172200,USD,In-person,United States
Business Intelligence Engineer,Senior,172200,USD,In-person,United States
Business Intelligence Engineer,Senior,175000,USD,In-person,United States
Business Intelligence Engineer,Senior,180000,USD,In-person,United States
Business Intelligence Engineer,Senior,180000,USD,Remote,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185000,USD,In-person,United States
Business Intelligence Engineer,Senior,185900,USD,In-person,United States
Business Intelligence Engineer,Senior,186030,USD,Remote,United States
Business Intelligence Engineer,Senior,192000,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,202800,USD,In-person,United States
Business Intelligence Engineer,Senior,204500,USD,Remote,United States
Business Intelligence Engineer,Senior,210000,USD,In-person,United States
Business Intelligence Engineer,Senior,220000,USD,In-person,United States
